transaction_id,user_id,timestamp,amount_gbp,city,device,status,anomaly_type,is_anomaly
T000033797,U001709,2024-10-06 23:28:28.394256897,124.75,Edinburgh,mobile,success,,0
T000033805,U001709,2024-10-30 09:32:30.502592310,63.95,Edinburgh,tablet,success,,0
T000033790,U001709,2024-11-20 08:28:28.565664180,97.55,Edinburgh,mobile,success,,0
T000033804,U001709,2024-12-13 14:09:02.851595322,116.46,Edinburgh,tablet,success,,0
T000033808,U001709,2024-12-19 01:25:10.585348186,138.21,Edinburgh,tablet,success,,0
T000033802,U001709,2024-12-30 13:41:20.379356358,82.0,Edinburgh,tablet,success,,0
T000033807,U001709,2025-02-15 03:03:58.601911920,116.42,Edinburgh,desktop,success,,0
T000033794,U001709,2025-02-20 11:23:12.630893008,150.52,Edinburgh,tablet,success,,0
T000033795,U001709,2025-03-10 07:22:34.456361804,102.44,Edinburgh,tablet,success,,0
T000033793,U001709,2025-04-08 05:17:57.037206092,66.35,Edinburgh,tablet,success,,0
T000033791,U001709,2025-05-02 13:21:50.511875316,91.64,Edinburgh,mobile,success,,0
T000033814,U001709,2025-07-10 15:26:55.792201444,117.03,Edinburgh,tablet,fail,,0
T000033801,U001709,2025-08-06 13:45:12.742422460,58.05,Edinburgh,tablet,success,,0
T000033809,U001709,2025-08-28 22:08:05.645315016,79.76,Edinburgh,tablet,success,,0
T000033812,U001709,2025-11-19 07:06:41.974213504,148.17,Edinburgh,tablet,fail,,0
T000033799,U001709,2025-11-30 11:39:34.822847400,62.35,Edinburgh,tablet,success,,0
T000033798,U001709,2025-12-06 14:25:16.197483488,94.68,Edinburgh,mobile,success,,0
T000033803,U001709,2025-12-07 02:57:27.053353048,74.85,Edinburgh,tablet,success,,0
T000033800,U001709,2025-12-30 14:11:38.211200784,132.68,Edinburgh,tablet,success,,0
T000033813,U001709,2025-12-31 02:48:57.744716960,61.4,Edinburgh,tablet,success,,0
T000033811,U001709,2026-01-05 20:16:13.339818992,168.79,Edinburgh,tablet,success,,0
T000033792,U001709,2026-02-04 15:44:51.017098280,59.31,Edinburgh,tablet,success,,0
T000033806,U001709,2026-02-09 02:00:14.893233600,125.86,Edinburgh,mobile,success,,0
T000033828,U001710,2026-01-01 03:53:27.384167203,70.94,London,mobile,success,,0
T000033825,U001710,2026-01-02 11:55:48.360546881,84.68,London,mobile,success,,0
T000033818,U001710,2026-01-03 13:13:19.177463100,50.52,London,mobile,success,,0
T000033816,U001710,2026-01-04 11:26:45.053283933,104.87,London,mobile,success,,0
T000033819,U001710,2026-01-07 01:34:58.297012434,104.86,London,mobile,fail,,0
T000033824,U001710,2026-01-12 03:49:10.389629609,81.2,London,mobile,success,,0
T000033826,U001710,2026-01-16 14:07:24.912504515,46.15,London,mobile,success,,0
T000033815,U001710,2026-01-18 09:43:54.042935370,64.52,London,mobile,success,,0
T000033817,U001710,2026-01-24 02:24:57.099065220,89.05,London,mobile,success,,0
T000033827,U001710,2026-01-25 03:38:15.891561807,59.13,London,mobile,success,,0
T000033820,U001710,2026-01-27 01:58:54.420029033,53.81,London,mobile,success,,0
T000033829,U001710,2026-01-30 04:04:28.713736679,45.67,London,mobile,success,,0
T000033823,U001710,2026-01-31 00:17:40.871201523,60.62,London,mobile,success,,0
T000033821,U001710,2026-02-09 18:33:10.189712715,73.1,London,mobile,success,,0
T000033822,U001710,2026-02-13 10:12:35.006207955,54.26,London,mobile,success,,0
T000033838,U001711,2023-10-22 09:49:19.784142537,88.7,London,desktop,fail,,0
T000033843,U001711,2024-03-30 20:21:39.679404828,84.42,London,desktop,success,,0
T000033845,U001711,2024-04-23 01:09:55.946114180,99.62,London,desktop,success,,0
T000033830,U001711,2024-05-03 15:13:27.063241156,45.87,London,desktop,success,,0
T000033831,U001711,2024-06-11 21:20:07.326296172,22.52,London,desktop,success,,0
T000033846,U001711,2024-10-16 07:42:12.106336732,66.82,London,desktop,success,,0
T000033832,U001711,2024-11-19 09:06:45.402589064,92.98,London,desktop,success,,0
T000033834,U001711,2024-11-30 06:08:33.082621360,47.27,London,desktop,success,,0
T000033847,U001711,2025-01-18 11:49:25.304905136,67.5,London,desktop,success,,0
T000033839,U001711,2025-03-24 11:23:46.624522120,55.54,London,desktop,success,burst_velocity,1
T000039983,U001711,2025-03-24 11:24:46.624522120,9.98,London,desktop,success,burst_velocity,1
T000039982,U001711,2025-03-24 11:27:52.624522120,21.86,London,desktop,success,burst_velocity,1
T000039984,U001711,2025-03-24 11:28:18.624522120,6.29,London,desktop,success,burst_velocity,1
T000039981,U001711,2025-03-24 11:30:30.624522120,40.41,London,desktop,success,burst_velocity,1
T000033837,U001711,2025-04-07 08:07:49.445264672,58.15,London,desktop,success,,0
T000033840,U001711,2025-04-26 02:27:04.659039488,125.01,London,desktop,success,,0
T000033836,U001711,2025-05-15 11:34:01.848418384,54.29,London,mobile,success,,0
T000033841,U001711,2025-06-27 14:23:28.588519640,57.73,London,desktop,success,,0
T000033842,U001711,2025-07-29 22:27:06.808351368,60.27,London,desktop,success,,0
T000033835,U001711,2025-08-11 00:25:10.714413488,63.9,London,desktop,success,,0
T000033844,U001711,2025-09-15 10:44:26.522653072,73.69,London,desktop,success,,0
T000033849,U001711,2025-09-24 05:42:55.996199040,90.6,London,desktop,success,,0
T000033833,U001711,2025-10-24 05:16:04.635179976,49.9,London,desktop,success,,0
T000033848,U001711,2026-01-24 18:09:58.657575712,102.27,Birmingham,desktop,success,,0
T000033862,U001712,2025-10-06 20:45:20.337623364,47.94,Liverpool,desktop,success,,0
T000033860,U001712,2025-10-08 09:34:00.425061330,63.34,Liverpool,desktop,success,,0
T000033864,U001712,2025-10-11 19:00:26.233216197,36.6,London,desktop,fail,,0
T000033858,U001712,2025-10-26 19:31:48.589738858,84.67,London,desktop,success,,0
T000033855,U001712,2025-10-26 23:09:55.303828788,60.37,Liverpool,desktop,success,,0
T000033857,U001712,2025-11-05 11:18:17.965829980,96.11,London,desktop,success,,0
T000033856,U001712,2025-11-09 16:30:08.049247896,58.3,Liverpool,desktop,success,,0
T000033852,U001712,2025-11-15 01:23:08.885090802,75.35,Liverpool,desktop,success,,0
T000033850,U001712,2025-11-27 13:50:55.976209277,86.65,Liverpool,desktop,fail,,0
T000033863,U001712,2025-11-30 16:45:32.527080598,86.52,Birmingham,desktop,success,,0
T000033854,U001712,2025-12-04 02:19:06.454829032,55.72,Liverpool,desktop,success,,0
T000033861,U001712,2025-12-07 07:15:07.359778602,79.23,Liverpool,desktop,success,,0
T000033859,U001712,2025-12-10 17:35:23.238293408,34.55,Liverpool,desktop,success,,0
T000033851,U001712,2025-12-12 01:39:59.258069521,51.65,Liverpool,mobile,success,,0
T000033865,U001712,2025-12-18 04:09:39.436129986,72.09,Liverpool,desktop,success,,0
T000033853,U001712,2025-12-22 21:07:25.055764429,39.36,Liverpool,desktop,success,,0
T000033878,U001713,2024-04-01 09:35:22.418171223,154.14,Leeds,mobile,success,,0
T000033870,U001713,2024-05-01 22:16:01.226293474,266.21,Leeds,mobile,success,,0
T000033868,U001713,2024-05-08 23:55:53.246395229,113.9,Leeds,mobile,success,,0
T000033872,U001713,2024-05-11 17:52:59.473196400,109.29,Leeds,mobile,success,,0
T000033869,U001713,2024-08-18 09:02:21.232379118,135.02,Leeds,mobile,success,,0
T000033871,U001713,2024-11-11 19:24:33.488959384,166.06,Leeds,mobile,success,,0
T000033876,U001713,2024-11-12 00:55:24.999507684,5751.82,Leeds,mobile,success,high_value,1
T000033866,U001713,2025-01-20 18:41:02.828737460,121.4,Leeds,mobile,success,,0
T000033875,U001713,2025-01-28 05:43:15.828312880,149.19,Leeds,mobile,success,,0
T000033881,U001713,2025-03-14 13:57:17.796881828,84.66,Leeds,mobile,success,,0
T000033880,U001713,2025-03-23 07:53:03.167141856,117.92,Leeds,mobile,success,,0
T000033874,U001713,2025-04-11 16:06:28.584964200,59.95,Leeds,mobile,success,,0
T000033867,U001713,2025-04-28 21:57:09.048011032,113.44,Leeds,mobile,success,,0
T000033873,U001713,2025-05-08 18:58:53.447403256,155.03,Leeds,mobile,success,,0
T000033879,U001713,2025-06-27 22:57:45.262061136,70.21,Leeds,mobile,success,,0
T000033877,U001713,2025-11-07 01:39:09.927558896,144.78,Leeds,mobile,success,,0
T000033882,U001713,2025-11-20 02:40:21.599073280,56.69,Leeds,mobile,success,,0
T000033907,U001714,2025-05-27 10:32:04.159894154,39.57,London,tablet,success,,0
T000033911,U001714,2025-05-31 01:11:29.189386007,41.43,London,tablet,success,,0
T000033891,U001714,2025-06-01 02:33:57.694693327,64.05,London,tablet,success,,0
T000033899,U001714,2025-06-06 07:04:20.092991202,35.87,London,tablet,success,,0
T000033909,U001714,2025-06-08 05:56:30.718025034,26.34,London,tablet,success,,0
T000033908,U001714,2025-06-19 18:21:01.817840169,46.2,London,tablet,success,,0
T000033887,U001714,2025-07-08 04:17:37.262402115,56.74,London,tablet,success,,0
T000033884,U001714,2025-07-08 12:14:05.181187689,44.7,Bristol,tablet,success,,0
T000033904,U001714,2025-07-27 23:50:36.478919373,45.44,London,tablet,success,,0
T000033888,U001714,2025-07-28 16:19:25.102177793,39.65,London,mobile,success,,0
T000033892,U001714,2025-08-08 05:22:18.131630633,61.6,London,tablet,success,,0
T000033893,U001714,2025-09-12 00:48:32.000000000,44.93,London,tablet,success,night_activity,1
T000033894,U001714,2025-09-13 22:39:54.873301030,44.45,London,tablet,success,,0
T000033910,U001714,2025-09-18 17:39:44.647656316,48.46,London,tablet,success,,0
T000033905,U001714,2025-10-05 01:07:43.894441376,50.83,London,tablet,success,,0
T000033886,U001714,2025-10-09 01:07:11.843013778,44.69,London,tablet,success,,0
T000033906,U001714,2025-10-17 02:45:04.535553408,55.13,London,tablet,success,,0
T000033895,U001714,2025-10-20 01:49:13.249633742,49.35,London,mobile,success,,0
T000033902,U001714,2025-10-30 14:12:30.705733222,58.37,London,tablet,success,,0
T000033900,U001714,2025-11-14 04:32:54.246038110,39.04,London,tablet,success,,0
T000033885,U001714,2025-11-21 19:21:45.318641016,33.65,London,tablet,success,,0
T000033883,U001714,2025-12-09 12:12:57.854130344,38.48,London,tablet,success,,0
T000033889,U001714,2025-12-14 15:00:21.079876976,58.34,London,tablet,success,,0
T000033901,U001714,2025-12-29 11:48:23.299905660,41.9,London,tablet,success,,0
T000033903,U001714,2026-01-01 04:18:56.228957752,70.39,Leeds,tablet,success,,0
T000033897,U001714,2026-01-01 20:03:15.740161692,10.16,London,tablet,success,,0
T000033890,U001714,2026-01-11 11:55:57.894891888,69.67,London,tablet,success,,0
T000033898,U001714,2026-01-24 12:49:08.380244484,39.36,London,mobile,success,,0
T000033896,U001714,2026-02-04 19:48:48.524536216,56.62,London,tablet,success,,0
T000033929,U001715,2025-11-19 04:29:45.951945679,50.09,Norwich,desktop,success,,0
T000033920,U001715,2025-11-28 15:30:11.131995484,56.38,Glasgow,mobile,success,,0
T000033924,U001715,2025-12-16 21:41:17.095188959,69.59,Glasgow,mobile,success,,0
T000033919,U001715,2025-12-16 23:25:00.765538349,55.18,Norwich,mobile,success,,0
T000033921,U001715,2025-12-27 18:41:44.478898035,45.53,Norwich,mobile,success,,0
T000033915,U001715,2026-01-03 07:43:56.458232256,37.48,Norwich,mobile,success,,0
T000033912,U001715,2026-01-06 05:54:58.931434315,49.66,Norwich,mobile,success,,0
T000033923,U001715,2026-01-08 05:27:32.653382181,57.76,Norwich,mobile,success,,0
T000033917,U001715,2026-01-09 15:10:08.977584688,52.49,Norwich,mobile,success,,0
T000033922,U001715,2026-01-09 16:52:20.345106036,60.55,Norwich,mobile,success,,0
T000033914,U001715,2026-01-13 02:48:48.268957104,63.07,Norwich,mobile,success,,0
T000033916,U001715,2026-01-13 07:02:15.157383746,35.61,Norwich,mobile,success,,0
T000033918,U001715,2026-01-17 12:39:58.724965110,50.49,Norwich,mobile,success,,0
T000033926,U001715,2026-01-17 17:04:17.390681541,63.3,Norwich,mobile,success,,0
T000033927,U001715,2026-01-24 20:39:06.816814169,39.57,Norwich,mobile,success,,0
T000033913,U001715,2026-01-26 19:12:31.122604738,28.18,Norwich,mobile,success,,0
T000033925,U001715,2026-02-09 06:53:45.698321109,74.05,Norwich,mobile,success,,0
T000033928,U001715,2026-02-14 14:48:47.917519635,46.39,Norwich,mobile,success,,0
T000033934,U001716,2025-12-27 03:46:05.118037649,160.34,London,mobile,success,,0
T000033931,U001716,2025-12-27 16:19:49.941211387,324.86,London,tablet,success,,0
T000033930,U001716,2026-01-02 09:52:49.452849795,18.09,London,mobile,success,,0
T000033937,U001716,2026-01-02 13:11:37.534136457,272.19,London,mobile,success,,0
T000033932,U001716,2026-01-04 13:40:15.921014215,297.56,London,mobile,success,,0
T000033933,U001716,2026-01-08 13:10:29.150973046,112.52,Leicester,desktop,success,,0
T000033936,U001716,2026-01-31 07:33:36.625141304,129.59,London,mobile,success,,0
T000033938,U001716,2026-02-11 03:53:23.130789284,179.48,London,mobile,success,,0
T000033935,U001716,2026-02-12 07:56:15.141690748,243.41,London,mobile,success,,0
T000033957,U001717,2025-11-18 11:53:32.215571306,66.56,Edinburgh,mobile,success,,0
T000033963,U001717,2025-11-23 14:59:29.244064248,125.82,Edinburgh,mobile,success,,0
T000033946,U001717,2025-12-01 11:26:23.578809153,60.65,Edinburgh,mobile,success,,0
T000033964,U001717,2025-12-18 14:56:15.465905543,112.0,Edinburgh,mobile,success,,0
T000033943,U001717,2025-12-18 17:10:22.722404170,161.88,Edinburgh,mobile,success,,0
T000033962,U001717,2025-12-20 21:40:03.328335383,216.82,Edinburgh,mobile,fail,,0
T000033948,U001717,2025-12-26 07:38:10.020538986,144.23,Cambridge,desktop,success,,0
T000033960,U001717,2025-12-27 08:56:26.422977716,95.58,Edinburgh,mobile,success,,0
T000033958,U001717,2026-01-06 06:40:49.696773593,70.52,Edinburgh,mobile,success,,0
T000033967,U001717,2026-01-06 14:54:24.962276010,116.24,Edinburgh,mobile,success,,0
T000033952,U001717,2026-01-09 19:32:11.949820912,108.75,Edinburgh,mobile,success,,0
T000033947,U001717,2026-01-10 08:55:21.932604123,68.71,Edinburgh,mobile,success,,0
T000033939,U001717,2026-01-10 22:40:05.940167989,173.96,Edinburgh,mobile,success,,0
T000033940,U001717,2026-01-16 03:13:49.126216458,96.25,Edinburgh,mobile,success,,0
T000033959,U001717,2026-01-17 06:11:12.548525669,92.82,Edinburgh,mobile,success,,0
T000033968,U001717,2026-01-21 21:38:49.372920829,160.9,Edinburgh,mobile,success,,0
T000033954,U001717,2026-01-22 21:02:37.744773264,117.1,Edinburgh,mobile,success,,0
T000033966,U001717,2026-01-23 00:21:10.080949061,142.03,Edinburgh,mobile,success,,0
T000033950,U001717,2026-01-23 18:25:14.207543142,130.12,Edinburgh,mobile,success,,0
T000033953,U001717,2026-01-26 03:00:54.131367515,95.0,Edinburgh,mobile,success,,0
T000033956,U001717,2026-01-28 01:03:12.262720405,165.97,Edinburgh,mobile,success,,0
T000033942,U001717,2026-02-01 00:27:32.143410464,92.95,Edinburgh,mobile,success,,0
T000033949,U001717,2026-02-02 08:14:47.711305225,183.62,Edinburgh,mobile,success,,0
T000033955,U001717,2026-02-07 01:40:22.977740482,161.02,Edinburgh,mobile,success,,0
T000033961,U001717,2026-02-09 00:33:14.392165574,103.28,Edinburgh,mobile,success,,0
T000033965,U001717,2026-02-12 01:10:34.695790720,55.03,Edinburgh,mobile,success,,0
T000033944,U001717,2026-02-12 23:39:44.743816840,68.95,Edinburgh,mobile,success,,0
T000033941,U001717,2026-02-15 06:37:24.638908818,57.41,Edinburgh,mobile,success,,0
T000033945,U001717,2026-02-15 11:59:17.365271622,83.57,Edinburgh,mobile,success,,0
T000033951,U001717,2026-02-15 19:18:59.504870973,157.96,Edinburgh,mobile,success,,0
T000033969,U001718,2026-01-24 17:22:50.934467620,19.91,Norwich,mobile,success,burst_velocity,1
T000040254,U001718,2026-01-24 17:23:15.934467620,30.48,Norwich,mobile,success,burst_velocity,1
T000040257,U001718,2026-01-24 17:24:25.934467620,25.3,Norwich,mobile,success,burst_velocity,1
T000040259,U001718,2026-01-24 17:29:28.934467620,12.68,Norwich,mobile,success,burst_velocity,1
T000040258,U001718,2026-01-24 17:29:47.934467620,25.51,Norwich,mobile,success,burst_velocity,1
T000040256,U001718,2026-01-24 17:30:19.934467620,20.42,Norwich,mobile,success,burst_velocity,1
T000040255,U001718,2026-01-24 17:31:41.934467620,52.92,Norwich,mobile,success,burst_velocity,1
T000033975,U001718,2026-01-25 21:30:47.271561408,24.98,Norwich,mobile,success,,0
T000033974,U001718,2026-01-29 16:41:18.251080820,15.5,Norwich,mobile,success,,0
T000033973,U001718,2026-02-01 13:26:43.005867883,17.41,London,mobile,success,,0
T000033972,U001718,2026-02-05 03:40:39.734926006,27.06,Norwich,mobile,success,,0
T000033970,U001718,2026-02-10 08:09:08.189688150,14.15,Norwich,mobile,success,,0
T000033971,U001718,2026-02-14 23:08:34.701012271,10.0,Norwich,mobile,success,,0
T000033982,U001719,2026-01-10 14:12:53.124487315,38.24,London,mobile,success,,0
T000033985,U001719,2026-01-11 21:37:37.269926295,50.81,London,mobile,success,,0
T000033976,U001719,2026-01-12 00:30:54.211789000,56.36,London,mobile,success,,0
T000033986,U001719,2026-01-15 11:09:27.466305950,69.92,London,mobile,success,,0
T000033988,U001719,2026-01-17 23:51:38.585070856,61.63,Bristol,mobile,success,,0
T000033980,U001719,2026-01-21 21:31:59.868344343,61.72,London,mobile,success,,0
T000033979,U001719,2026-01-22 14:26:21.434324463,65.1,London,mobile,success,,0
T000033984,U001719,2026-01-23 11:28:24.928138790,42.74,London,mobile,success,,0
T000033978,U001719,2026-01-26 07:00:50.038545905,36.96,London,mobile,success,,0
T000033987,U001719,2026-01-29 11:33:05.952112802,47.89,London,mobile,fail,burst_velocity,1
T000040270,U001719,2026-01-29 11:34:30.952112802,1.0,London,mobile,success,burst_velocity,1
T000040266,U001719,2026-01-29 11:34:36.952112802,18.3,London,mobile,success,burst_velocity,1
T000040268,U001719,2026-01-29 11:36:13.952112802,46.01,London,mobile,success,burst_velocity,1
T000040267,U001719,2026-01-29 11:36:14.952112802,23.23,London,mobile,success,burst_velocity,1
T000040269,U001719,2026-01-29 11:37:07.952112802,27.77,London,mobile,success,burst_velocity,1
T000040271,U001719,2026-01-29 11:42:08.952112802,36.51,London,mobile,success,burst_velocity,1
T000033981,U001719,2026-01-31 16:45:50.986767365,4444.71,London,mobile,success,high_value,1
T000033989,U001719,2026-02-01 01:13:12.774258752,49.73,London,mobile,success,,0
T000033977,U001719,2026-02-04 12:31:07.996901949,52.61,London,mobile,success,,0
T000033983,U001719,2026-02-08 12:40:19.888630301,71.3,London,mobile,success,,0
T000033994,U001720,2026-01-20 02:09:33.809742771,24.39,London,desktop,success,,0
T000033999,U001720,2026-01-20 14:09:52.214119323,31.23,London,mobile,success,,0
T000034005,U001720,2026-01-22 08:13:26.029213176,31.35,London,mobile,success,,0
T000033996,U001720,2026-01-22 09:23:07.786577746,24.18,London,mobile,success,,0
T000033992,U001720,2026-01-26 02:22:49.663381091,25.13,London,mobile,success,,0
T000033991,U001720,2026-01-30 23:37:44.911716047,23.87,London,mobile,success,,0
T000034003,U001720,2026-01-31 17:34:26.348251544,26.09,London,mobile,success,,0
T000033995,U001720,2026-02-01 05:41:25.017624751,27.55,London,mobile,success,,0
T000033993,U001720,2026-02-01 13:33:20.131973747,23.96,London,mobile,success,,0
T000033998,U001720,2026-02-02 13:27:12.903122554,21.04,London,mobile,success,,0
T000033990,U001720,2026-02-04 11:58:06.958062442,27.62,London,mobile,success,,0
T000034001,U001720,2026-02-07 12:01:52.076350865,30.92,London,mobile,success,,0
T000034000,U001720,2026-02-07 16:23:14.870155409,30.46,London,mobile,success,,0
T000034002,U001720,2026-02-11 05:16:48.782011330,27.12,Manchester,mobile,success,geo_jump,1
T000034006,U001720,2026-02-13 01:11:27.925060871,13.15,London,mobile,success,,0
T000034004,U001720,2026-02-14 23:35:52.268483550,20.91,Cambridge,desktop,success,,0
T000033997,U001720,2026-02-15 18:43:35.483344670,20.4,London,mobile,success,,0
T000034009,U001721,2025-10-11 07:11:34.385563353,51.04,London,desktop,success,,0
T000034007,U001721,2025-10-27 06:09:18.501050818,37.78,London,desktop,success,,0
T000034013,U001721,2025-11-04 03:34:11.369461119,47.17,London,mobile,success,,0
T000034016,U001721,2025-11-06 06:21:11.990024429,50.82,London,desktop,success,,0
T000034025,U001721,2025-11-08 09:11:10.168472241,39.49,London,desktop,success,,0
T000034017,U001721,2025-11-08 13:14:58.992456235,45.77,London,desktop,success,,0
T000034015,U001721,2025-12-08 11:06:14.001362826,45.43,London,desktop,success,,0
T000034018,U001721,2025-12-12 07:46:20.722334163,33.73,London,desktop,success,,0
T000034012,U001721,2025-12-24 22:04:21.817428933,50.61,London,desktop,success,,0
T000034019,U001721,2025-12-28 10:18:10.269149580,38.52,London,mobile,success,,0
T000034022,U001721,2026-01-02 12:42:19.536128019,59.58,London,desktop,success,,0
T000034011,U001721,2026-01-04 04:18:28.659765726,58.59,London,desktop,fail,,0
T000034024,U001721,2026-01-05 19:44:47.294199981,59.13,London,desktop,success,,0
T000034014,U001721,2026-01-14 08:37:15.456690130,47.64,London,desktop,success,,0
T000034008,U001721,2026-01-18 23:30:39.083287330,33.04,London,desktop,success,,0
T000034021,U001721,2026-01-21 08:51:03.517031834,50.49,London,mobile,fail,,0
T000034020,U001721,2026-01-21 19:54:32.845077596,48.27,London,desktop,success,,0
T000034023,U001721,2026-02-01 17:16:25.416032294,44.96,London,desktop,success,,0
T000034010,U001721,2026-02-03 21:30:58.488289182,44.47,London,desktop,success,,0
T000034034,U001722,2025-02-02 21:33:44.212959849,15.75,London,desktop,success,,0
T000034026,U001722,2025-02-17 06:48:24.098132180,14.53,London,desktop,success,,0
T000034035,U001722,2025-03-04 14:05:08.614858825,14.18,Glasgow,desktop,success,,0
T000034031,U001722,2025-03-19 17:00:28.579351183,12.21,London,desktop,success,,0
T000034038,U001722,2025-03-31 21:34:54.563018547,17.5,London,desktop,success,,0
T000034027,U001722,2025-04-02 05:49:03.739551562,13.99,London,desktop,success,,0
T000034030,U001722,2025-04-04 03:55:43.782066243,13.91,London,desktop,success,,0
T000034036,U001722,2025-04-09 00:24:21.545587248,14.13,London,desktop,success,,0
T000034029,U001722,2025-04-21 04:29:39.161541541,10.74,London,mobile,success,,0
T000034039,U001722,2025-04-24 03:20:26.395958379,6579.0,London,desktop,success,high_value,1
T000034033,U001722,2025-07-02 16:11:21.402462536,8.41,London,desktop,success,,0
T000034040,U001722,2025-07-06 19:10:45.996865156,13.15,London,desktop,success,,0
T000034032,U001722,2025-09-26 21:36:24.507940160,14.47,London,desktop,success,,0
T000034037,U001722,2025-12-26 05:49:27.041127132,12.39,London,desktop,success,,0
T000034028,U001722,2026-01-13 10:21:53.892954876,13.16,London,mobile,success,,0
T000034049,U001723,2026-01-13 18:00:02.009954563,60.48,London,mobile,success,,0
T000034048,U001723,2026-01-18 12:36:19.369102127,91.56,London,mobile,success,,0
T000034050,U001723,2026-01-21 02:53:21.763275442,64.95,London,mobile,success,,0
T000034044,U001723,2026-01-23 00:12:29.594216361,82.01,Manchester,mobile,success,,0
T000034042,U001723,2026-01-29 16:44:49.005333942,68.72,London,mobile,success,,0
T000034041,U001723,2026-02-02 22:29:37.617703206,69.17,London,mobile,success,,0
T000034047,U001723,2026-02-02 23:56:19.657007068,38.04,London,mobile,success,,0
T000034052,U001723,2026-02-06 03:51:32.065517637,60.89,London,mobile,success,,0
T000034043,U001723,2026-02-10 13:13:19.306808996,62.37,London,mobile,success,,0
T000034045,U001723,2026-02-12 14:27:01.306709334,54.19,London,mobile,success,,0
T000034046,U001723,2026-02-13 05:39:11.544293101,97.27,London,mobile,success,,0
T000034053,U001723,2026-02-14 23:35:48.985946723,109.6,London,mobile,success,,0
T000034051,U001723,2026-02-15 21:14:55.146204269,15.67,London,mobile,success,,0
T000034055,U001724,2026-01-17 20:47:24.974423126,31.52,Edinburgh,mobile,success,,0
T000034065,U001724,2026-01-18 04:18:39.441258831,54.12,Edinburgh,mobile,success,,0
T000034058,U001724,2026-01-18 09:16:59.514241639,25.8,Edinburgh,mobile,success,,0
T000034056,U001724,2026-01-28 15:28:09.582597275,15.95,Edinburgh,desktop,success,,0
T000034061,U001724,2026-01-29 09:38:58.272882653,29.17,Edinburgh,mobile,success,,0
T000034066,U001724,2026-01-30 22:28:36.554793746,37.89,Edinburgh,mobile,success,,0
T000034062,U001724,2026-01-30 23:31:16.042420434,58.34,Edinburgh,mobile,success,,0
T000034064,U001724,2026-02-03 02:05:21.950944750,53.38,Edinburgh,mobile,success,,0
T000034067,U001724,2026-02-03 17:46:01.732393941,60.3,Edinburgh,mobile,success,,0
T000034057,U001724,2026-02-04 05:45:29.149452825,32.73,Edinburgh,mobile,success,,0
T000034060,U001724,2026-02-09 15:35:39.795045039,42.81,Edinburgh,mobile,success,,0
T000034063,U001724,2026-02-11 07:55:49.910667928,56.25,Edinburgh,desktop,success,,0
T000034059,U001724,2026-02-11 12:37:04.153958150,23.61,Edinburgh,mobile,success,,0
T000034054,U001724,2026-02-12 15:40:21.472905617,52.51,Edinburgh,mobile,success,,0
T000034083,U001725,2025-06-06 14:52:05.383428354,85.2,London,mobile,success,,0
T000034079,U001725,2025-07-19 04:50:43.864148031,111.63,London,desktop,success,,0
T000034069,U001725,2025-07-23 20:49:28.385684586,133.67,London,desktop,success,,0
T000034068,U001725,2025-07-26 12:51:55.967471116,77.92,Liverpool,desktop,success,,0
T000034071,U001725,2025-07-28 19:55:22.960077299,101.59,Liverpool,desktop,success,,0
T000034075,U001725,2025-08-31 15:52:16.761882969,96.95,London,desktop,success,,0
T000034085,U001725,2025-09-09 21:27:37.626933082,71.7,London,desktop,success,,0
T000034082,U001725,2025-09-11 17:12:50.830313086,69.21,London,desktop,success,,0
T000034073,U001725,2025-09-30 17:39:27.641652642,93.47,London,desktop,success,,0
T000034084,U001725,2025-10-14 22:38:59.723489950,96.75,London,desktop,success,,0
T000034077,U001725,2025-11-04 22:27:23.344663756,54.77,London,desktop,success,burst_velocity,1
T000040202,U001725,2025-11-04 22:28:01.344663756,1.0,London,desktop,success,burst_velocity,1
T000040201,U001725,2025-11-04 22:32:55.344663756,21.46,London,desktop,success,burst_velocity,1
T000040203,U001725,2025-11-04 22:34:42.344663756,16.44,London,desktop,success,burst_velocity,1
T000034070,U001725,2025-11-21 15:43:43.252603374,45.05,London,desktop,success,,0
T000034072,U001725,2025-12-01 13:39:54.957453256,86.45,London,desktop,success,,0
T000034074,U001725,2025-12-24 16:56:18.646627586,112.89,London,mobile,success,,0
T000034080,U001725,2026-01-02 23:22:04.292762184,108.58,London,mobile,success,,0
T000034086,U001725,2026-01-19 08:54:18.987370596,67.11,London,desktop,success,,0
T000034076,U001725,2026-01-23 07:26:27.823871028,91.08,London,desktop,success,,0
T000034078,U001725,2026-02-04 12:22:09.900325904,12.7,London,desktop,success,,0
T000034081,U001725,2026-02-12 14:42:06.917915776,91.53,London,desktop,success,,0
T000034088,U001726,2025-12-25 20:01:48.480100577,27.42,Leeds,mobile,success,,0
T000034087,U001726,2025-12-29 20:08:21.442329315,35.36,London,mobile,success,,0
T000034091,U001726,2026-01-04 22:23:40.607038278,26.13,Liverpool,mobile,success,,0
T000034089,U001726,2026-01-14 07:43:35.640559338,37.43,Birmingham,mobile,success,,0
T000034090,U001726,2026-01-27 15:58:51.228566639,35.95,Leeds,mobile,success,,0
T000034093,U001726,2026-02-01 01:18:16.405398430,3.03,Leeds,mobile,success,,0
T000034092,U001726,2026-02-01 07:12:56.166744287,42.44,Leeds,mobile,success,,0
